paper_id,cluster_id
W2797939563,12
W2094974204,12
W2012516036,12
W2951539267,12
W3151491250,12
W2139072600,12
W3013027210,12
W2141965543,12
W4206231591,12
W2073302931,12
W2533696134,12
W1987431925,12
W578585133,12
W2112022568,12
W2427312199,12
W2029128277,12
W2092475127,12
W2145640629,12
W1887814245,12
W2296349981,12
W2017238344,12
W2124187902,12
W2094286023,12
W2124293601,12
W2963266340,12
W1658344067,13
W1516748092,14
W2015149365,15
W1528966910,16
W2950416404,17
W2492979475,18
W1507311465,19
W2355550369,20
W2103509612,20
W2110162979,20
W2166778460,20
W4214670354,20
W1565539145,20
W2063615695,20
W2155441237,20
W2207233201,20
W2142381843,21
W2090767179,22
W2008819052,23
W1969977005,24
W2100142573,25
W2105436061,25
W2982523999,25
W2097913369,25
W2131906261,25
W2120763591,25
W2110158792,25
W2161307885,25
W2135359429,25
W1550000763,25
W2104927807,25
W2113344319,25
W2104846640,25
W1487941708,25
W2903429044,25
W2132549513,25
W2003590000,25
W2065961934,25
W50561030,25
W2106887953,25
W2769227940,25
W2116641234,25
W2288007454,25
W4254761308,25
W1610688607,25
W2131645490,25
W3012442829,25
W2058129511,25
W2067432306,25
W2057248704,25
W2749247755,25
W2956919429,25
W2079672501,25
W1982339055,25
W113692204,25
W2097657196,25
W2120629158,25
W2145349611,25
W2619405973,25
W1660562555,25
W2030112111,25
W1890078278,25
W2771058985,25
W2044463389,25
W2290426788,25
W2072978486,25
W2775476012,25
W2090958693,25
W2098931293,25
W2137847645,25
W2536325433,25
W2156384678,25
W1972614536,25
W2136262545,25
W2030560149,25
W2149649316,25
W1582830784,25
W3141863022,25
W2320204756,25
W2163661874,25
W2435606122,25
W2121386924,25
W2136982639,25
W1766693108,25
W2170718011,25
W2043944888,25
W2121041130,25
W2909737018,25
W2567642374,25
W2158914121,25
W2511580607,25
W1972862075,25
W2588592195,25
W2081409107,25
W1999984505,25
W1993087005,25
W2093397575,25
W2150228605,25
W1550768496,25
W2127273221,25
W1651395156,25
W2154991835,25
W2151157922,25
W1668625574,25
W2013548638,25
W2097407854,25
W2885100636,25
W2032233621,25
W2124673015,25
W2045028348,25
W2899354183,25
W2963349604,25
W2056980397,25
W2019017059,25
W255396808,25
W2107515440,25
W2029470356,25
W32836389,25
W1580242306,25
W3145042860,25
W2522324130,25
W2119562457,25
W2039031286,25
W1965498649,25
W2896376638,25
W2110801527,25
W1589176872,25
W1975163393,25
W2157740020,25
W2161371274,25
W1991199257,25
W2115218409,25
W2109706326,25
W2027281287,25
W2183126124,25
W2511446761,25
W1626992774,25
W2620636316,25
W1549671385,25
W1959256509,25
W2617729518,25
W1529679142,25
W2338676105,25
W3046750740,25
W1489949474,25
W4210385745,26
W2912551047,26
W1997480692,26
W1968945891,27
W2103219113,27
W2072191579,27
W2015372451,27
W2032386524,27
W2232207765,27
W2751199251,27
W2153485419,27
W2110810394,27
W2023663289,27
W1570906644,28
W2039759229,29
W2402144811,30
W1538573233,30
W2100537916,30
W2155732497,30
W3158080681,30
W2777967210,30
W2104671481,30
W2598210266,30
W2161569443,30
W2782641492,30
W9292421,30
W1965428772,30
W1549656520,30
W2744628735,30
W2068138600,30
W2559712102,30
W2799640043,30
W2918408501,30
W4383737134,30
W3012665221,30
W3025804100,30
W2067150274,30
W2107031757,30
W2044032680,30
W2135910425,30
W2117812871,30
W2901114541,30
W2915213244,30
W2405777275,30
W3097340282,30
W2161630727,30
W2019137987,30
W172260869,30
W2116825089,30
W2407789839,30
W2041797434,30
W2043500582,30
W2798987894,30
W2097606805,30
W2005470179,30
W4323536358,30
W2100974526,30
W2068941797,30
W2059784307,30
W2887976372,30
W2142016317,30
W2080509533,30
W1592262301,30
W3196466825,30
W3121850723,30
W1494413412,30
W4287834747,30
W2123737232,30
W2034489756,30
W2272515352,30
W2101346879,30
W1980298600,30
W2561541699,30
W2170505850,30
W2144407188,30
W4386251129,30
W4237065586,30
W2119821739,30
W1525088415,30
W2145839404,30
W2735743598,30
W2059111949,30
W2074835059,30
W2798515322,30
W2416164492,30
W2017197542,30
W2230089931,30
W3126232929,30
W2951286828,30
W187290754,30
W3005630930,30
W3083923056,30
W2046079134,31
W2021688474,32
W76990466,32
W2037638912,32
W3033777149,32
W2026750231,32
W2101238967,32
W2050320220,32
W2074529754,32
W1560107318,32
W2101728371,32
W2115484804,32
W2007121005,32
W3106729728,32
W2161477496,32
W1980851144,32
W1593203335,32
W2080573945,32
W2054520963,32
W1577404745,32
W1984846967,32
W2151666086,32
W2109676405,32
W4238859253,32
W2551072204,32
W2121081915,32
W148396834,32
W2133612077,32
W90447038,32
W2100945416,32
W1577509784,33
W2055201760,33
W1978023077,33
W1581621714,33
W2162737890,33
W2018175892,33
W2150839555,33
W2103632679,33
W1978289112,33
W2483158495,33
W1910686388,33
W2909157769,33
W1532977286,33
W2161249924,33
W2089437550,33
W2097472074,33
W2138644293,33
W3158253560,33
W2142136129,33
W1599888605,33
W2137052305,33
W2132631693,33
W2616635592,33
W2146467128,33
W2038276547,33
W2141664020,33
W2158207287,33
W1990494141,33
W2048799772,33
W2123703234,33
W2004815408,33
W2396274919,33
W2123224804,33
W81972919,33
W1996975221,33
W1488766761,33
W2272130679,33
W2141825555,33
W2517641405,33
W1909771825,33
W1984505032,33
W3118870036,33
W2048820947,33
W2134935236,33
W2052178830,33
W2745007981,33
W2171331791,33
W2132632442,33
W2129209579,33
W1553702074,33
W2132615661,33
W4252017042,33
W2164068699,33
W2154353836,33
W2221524898,33
W2105934661,33
W2206222117,33
W2039306215,33
W2125409550,33
W1516027685,33
W2099034771,33
W2072544504,33
W2162218551,33
W2053407718,33
W2099867508,33
W2024403195,33
W2128019145,33
W2102249043,33
W2033603511,33
W2060506423,33
W2568428461,34
W1990794890,35
W1969921454,35
W3009465306,35
W1554018745,35
W1982675899,35
W2157687268,35
W2060907774,35
W2153810084,36
W2083624955,36
W2022735534,36
W2112038785,36
W2040376141,36
W2010561990,36
W2023297597,36
W1966256657,36
W2026131180,36
W2140793580,36
W2164774194,36
W2113511941,36
W2740418457,36
W1968626395,36
W22745672,36
W2122752532,36
W1559427309,36
W2094854638,36
W2145661921,36
W2102443333,36
W2156953558,36
W2148107745,36
W332214200,36
W2083229832,36
W2116428968,36
W4233943002,36
W1623080549,36
W2104276184,36
W2045010718,36
W1996773532,36
W2160072137,36
W2157876396,36
W2112891016,36
W1997063559,36
W3011612142,36
W2047864778,37
W3008436047,37
W2784830894,37
W2524064595,38
W1599786614,39
W2127196932,39
W1551666721,39
W4243041937,40
W2084831631,41
W1763482972,42
W1573157032,42
W2619633776,42
W2149454242,43
W2118561568,43
W2058978608,44
W2162778980,44
W2071738571,44
W1966518282,44
W2168463792,44
W2164128653,44
W2124096593,44
W4234068324,44
W2294047952,44
W2116600847,44
W2118828104,44
W2161323294,44
W2063742592,44
W2140881359,44
W2170918595,44
W2166406195,44
W2140332639,44
W2133286823,44
W4241072175,44
W2062585132,45
W1974388374,45
W2093034682,45
W1987127298,45
W136383123,45
W2888211956,45
W1999392360,46
W2125614502,46
W1537001026,47
W2557706229,48
W2979928930,48
W2913379142,49
W1973567835,50
W2101524512,50
W2102953461,51
W2135181320,52
W2096192494,52
W2741096981,53
W2049444669,54
W2019955851,55
W4214443,55
W2735864825,55
W4290839014,56
W4385620388,57
W4390771646,57
W2889452663,58
W1717475191,59
W1562669673,60
W2014299685,60
W2032972350,60
W3162183784,60
W2971718024,60
W3009034279,60
W2016244202,60
W2915014422,61
W1576087595,61
W2132774949,62
W2790534466,63
W1504641715,63
W2044274284,63
W2735791018,63
W3010781206,63
W2138335001,63
W3004728639,63
W2040484355,63
W3215923938,63
W1992676961,64
W4253680483,65
W1997027186,66
W2766038777,66
W2121533105,66
W2131799829,66
W2159408972,66
W2150755264,67
W2913497771,67
W2105779206,67
W2124536999,67
W2892485325,67
W2326324325,67
W1991422642,67
W2031555400,68
W2031912957,68
W2139762693,68
W2144746551,68
W2307937290,69
W2005386882,70
W1934095247,71
W3021339548,72
W2117538122,73
W2120345115,74
W2038753224,75
W2135093973,75
W3124163132,76
W2005126631,77
W2130844535,77
W134722953,78
W2165202235,78
W2126529005,78
W2089158764,79
W2171981681,80
W2091020476,81
W2042997824,82
W2626316433,83
W2125872152,84
W2042262752,85
W2114109725,86
W1976695383,87
W2158963591,88
W2270635011,88
W2807027008,88
W4365517060,88
W2995098893,88
W2028145673,89
W2035446426,89
W2132622533,89
W2109910161,89
W2101915445,89
W4249441547,89
W2004996513,90
W2048185449,91
W2108229940,91
W2086496065,91
W2754517384,91
W1966538856,91
W2463568293,91
W1526025733,91
W4233744313,91
W2329431965,92
W2005406133,92
W1499516075,92
W2168681504,92
W2124656602,93
W2099088787,93
W1856420383,93
W2581581211,93
W2156005252,93
W1976980035,94
W2302755568,94
W1970275772,95
W2088723799,95
W2045287414,95
W1984255960,95
W2039319436,96
W1977764760,96
W2024425422,97
W2102365077,97
W2090930452,97
W2117502083,97
W1662894842,97
W2327866891,97
W2152551290,97
W2109042184,97
W1600188168,97
W2166364496,97
W4292408320,97
W1572739102,97
W2133787071,97
W2504494713,97
W2000825106,97
W2147573707,97
W1587294773,97
W2912180855,97
W2122689321,97
W123765585,97
W2031760375,97
W3021613070,97
W2117564498,97
W4394857110,98
W2002463857,98
W2139242647,99
W2001979953,100
W2149815769,100
W2135879356,100
W1969548085,100
W2144317842,100
W2152754876,100
W3007907254,100
W2154943049,100
W1986757338,100
W4224258320,100
W1976051517,100
W2919979744,100
W2985845430,100
W1492895344,100
W2099239187,100
W1573676079,100
W2132366653,100
W2152150600,100
W2094934653,101
W2085302848,101
W2159637323,101
W2099606292,101
W3139831614,101
W2061989622,101
W327991062,101
W2790215293,101
W2106366262,102
W586720935,103
W2986829274,104
W4233510833,105
W3145100113,106
W2962782447,107
W2509409836,107
W2197707282,107
W2016622085,107
W3044815875,107
W2134774992,107
W2141030717,107
W201974436,107
W1977246677,107
W2172207578,107
W2085744236,107
W1979666307,107
W2798581339,107
W2038943746,107
W2142731874,107
W1983592444,107
W1974013408,107
W2935842779,107
W1179283095,107
W2098854771,107
W1964215855,107
W2125382552,107
W2068403421,107
W4211253871,107
W2102544846,107
W2113855951,107
W2163352848,107
W2563786098,107
W2163808566,107
W2352616222,107
W2534171296,107
W2768340063,107
W2116973876,107
W3210514413,107
W1978917654,107
W26510586,107
W2161612652,107
W2980468885,107
W2164287382,107
W1971014006,107
W2134654392,107
W2808409763,107
W2781292787,107
W2021012145,107
W1955369839,107
W2157239837,107
W2136118810,107
W1550341078,108
W2032326839,108
W2057703193,108
W2146555875,108
W2096870307,108
W1597303641,109
W2048226872,109
W1582436621,109
W2164056559,109
W206679605,109
W1594783240,109
W2123967136,109
W2172260321,110
W2076253536,110
W1999077811,111
W2556623528,112
W2964072432,112
W1975768153,112
W1939652453,112
W2993258424,112
W2107438106,112
W1980287119,112
W2964303576,112
W2516678343,113
W2170836630,113
W2067523019,114
W1550333200,115
W2083209848,116
W2030234080,117
W1912954554,118
W2604675517,119
W2163444123,120
W2514097384,120
W2073872078,121
W4295598622,122
W1638026557,123
W2108014443,123
W1908950999,123
W1593317353,123
W1981031568,123
W2117849706,123
W1487227972,123
W2085575316,124
W1990190154,124
W2898076813,124
W2036520185,125
W2142386205,126
W2118396891,126
W2159151673,127
W2749087070,127
W2104990432,127
W2160697532,127
W2050554833,127
W2162311237,127
W4231824804,127
W2539985226,127
W2020781433,127
W2124045889,127
W2075715210,127
W2113142309,127
W2915048391,128
W3092836324,129
W2064828788,129
W2282109167,129
W1966634937,130
W2572193563,131
W1554807064,132
W1986101067,133
W2053839006,133
W2119052627,133
W2411153393,134
W2797184202,135
W2175012183,135
W2964221239,135
W2962696654,136
W2167681385,137
W2159235570,138
W2075338489,138
W3120091382,139
W2150029405,139
W2561460202,139
W2298996147,139
W2898441677,140
W1594112393,141
W2117013146,142
W2137218219,143
W2465534249,144
W3034675048,145
W2981995220,145
W2107042346,146
W1865540998,147
W1589170661,148
W1600722501,149
W1553290137,150
W2049934117,150
W1521084402,150
W3017285694,150
W2783096200,150
W2110005947,150
W2000080679,150
W2674875920,151
W3089164807,152
W2162268796,152
W2094377001,152
W2783127432,152
W2024516306,153
W3037697022,154
W2902699554,155
W2282186969,156
W1752175949,157
W2073371003,157
W1605977036,158
W1977862340,158
W1994967090,159
W2988699795,160
W2121545378,161
W2042846337,162
W1555519929,163
W2052683074,164
W3014082649,165
W2155996729,166
W2135880665,167
W1566376227,168
W3124280593,169
W2944264045,170
W2156194072,171
W2162145193,171
W4385576721,172
W2023169041,173
W2103976743,173
W2065671757,173
W2032734169,173
W2102773363,173
W2132089731,173
W2136132248,173
W2120392482,173
W2133295669,173
W2122593565,174
W3166254754,175
W2101870300,176
W2170519810,176
W2161222115,176
W1989104072,176
W1518224635,176
W2125360619,176
W2155217025,176
W2124267516,176
W2912159753,176
W2913703059,176
W2336687883,177
W2809054577,178
W2005968955,179
W2008824967,180
W2401686019,181
W4212801147,182
W4207001703,183
W1047306120,183
W2873380356,184
W1970390444,185
W2122690764,185
W1562017034,186
W2341655714,187
W2782093158,188
W2078732484,189
W3013170635,190
W1544274373,191
W2900248733,192
W4384464487,192
W105261775,193
W1524288918,194
W2039605106,194
W2143450308,195
W2137111266,196
W2165745738,197
W3049565363,198
W1971657219,199
W2327845701,200
W1753858198,201
W2122361470,202
W3035240825,202
W2096530097,203
W1536489171,204
W2102032378,205
W2087073037,206
W2735557315,207
W2126864248,208
W2149556349,208
W2011881379,208
W2478677992,209
W2022886441,210
W2015457620,210
W2136209931,211
W4300886904,212
W2165683312,213
W2284390012,214
W2191006491,215
W2998534896,216
W2188353343,216
W2057667075,217
W2153934661,218
W2167334577,219
W2911428659,220
W2059536359,221
W1762643046,222
W2134522095,222
W2151329337,222
W1837588081,223
W1968556863,223
W1535627680,223
W1526098002,223
W2604436698,224
W1980502833,225
W2119857453,225
W2104398866,225
W1994248320,226
W2144016831,226
W2610991930,227
W4254857363,228
W1985610876,229
W2097160297,230
W2009611335,230
W2604210020,231
W1163324558,232
W2147640122,233
W2161278885,234
W2133201251,235
W2170424585,235
W3206091687,236
W2086587468,237
W2133663463,238
W2791132817,239
W2929765741,239
W2168870309,240
W1494065016,241
W2032186932,242
W2119381135,243
W1548656471,244
W1873852107,244
W130371449,244
W2132513126,245
W2128806031,245
W2183887601,246
W1992461594,247
W2810440851,248
W2998245691,249
W2160654481,250
W2220779336,250
W2123923307,250
W2043052833,251
W2963623381,252
W3034789174,253
W2167307343,253
W1980799317,254
W2057101256,255
W2942289807,255
W1576962511,256
W1526712941,257
W2071644100,257
W2760356275,258
W2084006722,259
W2108190694,260
W2138268725,260
W3004434964,260
W2130388632,260
W2493502717,261
W1991520109,261
W2142410721,261
W2062956915,261
W2790695540,261
W4253473326,261
W2800786311,261
